id,value
Consumer Non-Durables|Packaged Foods|Nomad Foods Limited Ordinary Shares(NOMD)(4.59),4.59
Consumer Non-Durables|Packaged Foods|Planet Green Holdings Corp. Common Stock(PLAG)(0.0526),0.0526
Consumer Non-Durables|Packaged Foods|Post Holdings Inc. Common Stock(POST)(6.3),6.3
Consumer Non-Durables|Packaged Foods|RiceBran Technologies Common Stock(RIBT)(0.0491),0.0491
Consumer Non-Durables|Packaged Foods|Seneca Foods Corp. Class A Common Stock(SENEA)(0.468),0.468
Consumer Non-Durables|Packaged Foods|Seneca Foods Corp. Class B Common Stock(SENEB)(0.453),0.453
Consumer Non-Durables|Packaged Foods|TDH Holdings Inc. Common Shares(PETZ)(0.167),0.167
Consumer Non-Durables|Packaged Foods|Tattooed Chef Inc Class A Common Stock(TTCF)(0.601),0.601
Consumer Non-Durables|Packaged Foods|The Kraft Heinz Company Common Stock(KHC)(47.6),47.6
Consumer Non-Durables|Packaged Foods|The Simply Good Foods Company Common Stock(SMPL)(2.73),2.73
Consumer Non-Durables|Packaged Foods|Treehouse Foods Inc. Common Stock(THS)(2.8),2.8
Consumer Non-Durables|Packaged Foods|Utz Brands Inc Class A Common Stock(UTZ)(3.11),3.11
Consumer Non-Durables|Packaged Foods|Vital Farms Inc. Common Stock(VITL)(1.12),1.12
Consumer Non-Durables|Plastic Products|AptarGroup Inc. Common Stock(ATR)(9.13),9.13
Consumer Non-Durables|Plastic Products|Armstrong Flooring Inc. Common Stock(AFI)(0.082),0.082
Consumer Non-Durables|Plastic Products|Armstrong World Industries Inc Common Stock(AWI)(3.82),3.82
Consumer Non-Durables|Plastic Products|Berry Global Group Inc. Common Stock(BERY)(7.61),7.61
Consumer Non-Durables|Plastic Products|Core Molding Technologies Inc Common Stock(CMT)(0.101),0.101
Consumer Non-Durables|Plastic Products|Deswell Industries Inc. Common Shares(DSWL)(0.0551),0.0551
Consumer Non-Durables|Plastic Products|Entegris Inc. Common Stock(ENTG)(13.8),13.8
Consumer Non-Durables|Plastic Products|Forward Industries Inc. Common Stock(FORD)(0.0441),0.0441
Consumer Non-Durables|Plastic Products|Myers Industries Inc. Common Stock(MYE)(0.763),0.763
Consumer Non-Durables|Plastic Products|Newell Brands Inc. Common Stock(NWL)(10.0),10.0
Consumer Non-Durables|Plastic Products|The AZEK Company Inc. Class A Common Stock(AZEK)(7.28),7.28
Consumer Non-Durables|Plastic Products|Tupperware Brands Corporation Common Stock(TUP)(1.55),1.55
Consumer Non-Durables|Recreational Products/Toys|Acushnet Holdings Corp. Common Stock(GOLF)(3.29),3.29
Consumer Non-Durables|Recreational Products/Toys|Blue Hat Interactive Entertainment Technology Ordinary Shares(BHAT)(0.0555),0.0555
Consumer Non-Durables|Recreational Products/Toys|Callaway Golf Company Common Stock(ELY)(2.59),2.59
Consumer Non-Durables|Recreational Products/Toys|Clarus Corporation Common Stock(CLAR)(0.541),0.541
Consumer Non-Durables|Recreational Products/Toys|Escalade Incorporated Common Stock(ESCA)(0.296),0.296
Consumer Non-Durables|Recreational Products/Toys|Funko Inc. Class A Common Stock(FNKO)(0.651),0.651
Consumer Non-Durables|Recreational Products/Toys|Hasbro Inc. Common Stock(HAS)(12.5),12.5
Consumer Non-Durables|Recreational Products/Toys|JAKKS Pacific Inc. Common Stock(JAKK)(0.0475),0.0475
Consumer Non-Durables|Recreational Products/Toys|Johnson Outdoors Inc. Class A Common Stock(JOUT)(1.28),1.28
Consumer Non-Durables|Recreational Products/Toys|Mattel Inc. Common Stock(MAT)(6.63),6.63
Consumer Non-Durables|Recreational Products/Toys|Nautilus Inc. Common Stock(NLS)(0.884),0.884
Consumer Non-Durables|Recreational Products/Toys|Vinco Ventures Inc. Common Stock(BBIG)(0.072),0.072
Consumer Non-Durables|Recreational Products/Toys|YETI Holdings Inc. Common Stock(YETI)(6.21),6.21
Consumer Non-Durables|Shoe Manufacturing|Caleres Inc. Common Stock(CAL)(0.582),0.582
Consumer Non-Durables|Shoe Manufacturing|Crocs Inc. Common Stock(CROX)(5.39),5.39
Consumer Non-Durables|Shoe Manufacturing|Deckers Outdoor Corporation Common Stock(DECK)(9.11),9.11
Consumer Non-Durables|Shoe Manufacturing|Iconix Brand Group Inc. Common Stock(ICON)(0.0343),0.0343
Consumer Non-Durables|Shoe Manufacturing|Nike Inc. Common Stock(NKE)(229.0),229.0
Consumer Non-Durables|Shoe Manufacturing|Rocky Brands Inc. Common Stock(RCKY)(0.265),0.265
Consumer Non-Durables|Shoe Manufacturing|Skechers U.S.A. Inc. Common Stock(SKX)(5.7),5.7
Consumer Non-Durables|Shoe Manufacturing|Steven Madden Ltd. Common Stock(SHOO)(2.99),2.99
Consumer Non-Durables|Shoe Manufacturing|Wolverine World Wide Inc. Common Stock(WWW)(2.68),2.68
Consumer Non-Durables|Specialty Foods|Bridgford Foods Corporation Common Stock(BRID)(0.142),0.142
Consumer Non-Durables|Specialty Foods|Cosan Limited Class A Common Stock(CZZ)(4.46),4.46
Consumer Non-Durables|Specialty Foods|J & J Snack Foods Corp. Common Stock(JJSF)(2.89),2.89
Consumer Non-Durables|Specialty Foods|John B. Sanfilippo & Son Inc. Common Stock(JBSS)(1.05),1.05
Consumer Non-Durables|Specialty Foods|Rocky Mountain Chocolate Factory Inc. Common Stock(RMCF)(0.0333),0.0333
Consumer Non-Durables|Specialty Foods|The Hershey Company Common Stock(HSY)(31.8),31.8
Consumer Non-Durables|Specialty Foods|Tootsie Roll Industries Inc. Common Stock(TR)(2.03),2.03
Consumer Non-Durables|Specialty Foods|Whole Earth Brands Inc. Class A Common Stock(FREE)(0.534),0.534
Consumer Non-Durables|Specialty Foods|Whole Earth Brands Inc. Warrant(FREEW)(nan),
Consumer Non-Durables|Telecommunications Equipment|Houston Wire & Cable Company Common Stock(HWCC)(0.0678),0.0678
Consumer Non-Durables|Telecommunications Equipment|WESCO International Inc. Common Stock(WCC)(3.95),3.95
Consumer Non-Durables|Textiles|Amalgamated Bank Class A Common Stock(AMAL)(0.506),0.506
Consumer Non-Durables|Textiles|Capital Southwest Corporation Common Stock(CSWC)(0.427),0.427
Consumer Non-Durables|Textiles|Gladstone Capital Corporation 5.375% Notes due 2024(GLADL)(0.0),0.0
Consumer Non-Durables|Textiles|Gladstone Capital Corporation Common Stock(GLAD)(0.315),0.315
Consumer Non-Durables|Textiles|Unifi Inc. New Common Stock(UFI)(0.462),0.462
Consumer Non-Durables|Tobacco|Turning Point Brands Inc. Common Stock(TPB)(0.99),0.99
Consumer Services|Advertising|ANGI Homeservices Inc. Class A Common Stock(ANGI)(7.63),7.63
Consumer Services|Advertising|Clear Channel Outdoor Holdings Inc. Common Stock(CCO)(0.949),0.949
Consumer Services|Advertising|Fluent Inc. Common Stock(FLNT)(0.596),0.596
Consumer Services|Advertising|IZEA Worldwide Inc. Common Stock(IZEA)(0.241),0.241
Consumer Services|Advertising|Insignia Systems Inc. Common Stock(ISIG)(0.0145),0.0145
Consumer Services|Advertising|Inuvo Inc.(INUV)(0.156),0.156
Consumer Services|Advertising|National CineMedia Inc. Common Stock(NCMI)(0.358),0.358
Consumer Services|Advertising|Quotient Technology Inc. Common Stock(QUOT)(1.17),1.17
Consumer Services|Advertising|Thryv Holdings Inc. Common Stock(THRY)(0.692),0.692
Consumer Services|Advertising|Travelzoo Common Stock(TZOO)(0.144),0.144
Consumer Services|Automotive Aftermarket|Driven Brands Holdings Inc. Common Stock(DRVN)(5.14),5.14
Consumer Services|Automotive Aftermarket|Monro Inc. Common Stock(MNRO)(2.13),2.13
Consumer Services|Books|Houghton Mifflin Harcourt Company Common Stock(HMHC)(0.783),0.783
Consumer Services|Books|Pearson Plc Common Stock(PSO)(7.97),7.97
Consumer Services|Books|Scholastic Corporation Common Stock(SCHL)(0.949),0.949
Consumer Services|Broadcasting|Beasley Broadcast Group Inc. Class A Common Stock(BBGI)(0.0858),0.0858
Consumer Services|Broadcasting|Cumulus Media Inc. Class A Common Stock(CMLS)(0.197),0.197
Consumer Services|Broadcasting|E.W. Scripps Company (The) Class A Common Stock(SSP)(1.54),1.54
Consumer Services|Broadcasting|Entercom Communications Corp. Common Stock(ETM)(0.821),0.821
Consumer Services|Broadcasting|Entravision Communications Corporation Common Stock(EVC)(0.29),0.29
Consumer Services|Broadcasting|Fox Corporation Class A Common Stock(FOXA)(19.0),19.0
Consumer Services|Broadcasting|Fox Corporation Class B Common Stock(FOX)(18.3),18.3
Consumer Services|Broadcasting|Gray Television Inc. Common Stock(GTN)(1.77),1.77
Consumer Services|Broadcasting|Grupo Televisa S.A. Common Stock(TV)(4.57),4.57
Consumer Services|Broadcasting|Liberty Media Corporation Series A Liberty Braves Common Stock(BATRA)(1.45),1.45
Consumer Services|Broadcasting|Liberty Media Corporation Series A Liberty Formula One Common Stock(FWONA)(9.24),9.24
Consumer Services|Broadcasting|Liberty Media Corporation Series A Liberty SiriusXM Common Stock(LSXMA)(14.7),14.7
Consumer Services|Broadcasting|Liberty Media Corporation Series B Liberty SiriusXM Common Stock(LSXMB)(15.7),15.7
Consumer Services|Broadcasting|Liberty Media Corporation Series C Liberty Braves Common Stock(BATRK)(1.42),1.42
Consumer Services|Broadcasting|Liberty Media Corporation Series C Liberty Formula One Common Stock(FWONK)(10.3),10.3
Consumer Services|Broadcasting|Liberty Media Corporation Series C Liberty SiriusXM Common Stock(LSXMK)(14.4),14.4
Consumer Services|Broadcasting|Mediaco Holding Inc. Class A Common Stock(MDIA)(0.0268),0.0268
Consumer Services|Broadcasting|Nexstar Media Group Inc. Class A Common Stock(NXST)(5.49),5.49
Consumer Services|Broadcasting|Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.(FENG)(0.162),0.162
Consumer Services|Broadcasting|Saga Communications Inc. Class A Common Stock (FL)(SGA)(0.116),0.116
Consumer Services|Broadcasting|Salem Media Group Inc. Class A Common Stock(SALM)(0.0763),0.0763
Consumer Services|Broadcasting|Sinclair Broadcast Group Inc. Class A Common Stock(SBGI)(2.43),2.43
Consumer Services|Broadcasting|Sirius XM Holdings Inc. Common Stock(SIRI)(24.9),24.9
Consumer Services|Broadcasting|Spotify Technology S.A. Ordinary Shares(SPOT)(67.5),67.5
Consumer Services|Broadcasting|TEGNA Inc(TGNA)(3.92),3.92
Consumer Services|Broadcasting|Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares(TME)(45.0),45.0
Consumer Services|Broadcasting|Townsquare Media Inc. Class A Common Stock(TSQ)(0.201),0.201
Consumer Services|Broadcasting|Urban One Inc. Class A Common Stock(UONE)(0.301),0.301
Consumer Services|Broadcasting|Urban One Inc. Class D Common Stock(UONEK)(0.0793),0.0793
Consumer Services|Broadcasting|ViacomCBS Inc. Class A Common Stock(VIACA)(38.4),38.4
Consumer Services|Broadcasting|ViacomCBS Inc. Class B Common Stock(VIAC)(38.4),38.4
Consumer Services|Broadcasting|iHeartMedia Inc. Class A Common Stock(IHRT)(1.04),1.04
Consumer Services|Building operators|Brookfield Asset Management Inc. Common Stock(BAM)(66.1),66.1
Consumer Services|Building operators|Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes(BAMI)(0.0),0.0
Consumer Services|Building operators|Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080(BAMH)(0.0),0.0
Consumer Services|Building operators|Gyrodyne LLC Common Stock(GYRO)(0.0248),0.0248
Consumer Services|Building operators|IRSA Propiedades Comerciales S.A. American Depositary Shares(IRCP)(0.338),0.338
Consumer Services|Building operators|Intergroup Corporation (The) Common Stock(INTG)(0.0791),0.0791
Consumer Services|Building operators|J. W. Mays Inc. Common Stock(MAYS)(0.0558),0.0558
Consumer Services|Building operators|New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership(NEN)(0.187),0.187
Consumer Services|Building operators|Phoenix Tree Holdings Limited American Depositary Shares each representing ten (10) Class A ordinary shares(DNK)(0.647),0.647
Consumer Services|Building operators|Piedmont Office Realty Trust Inc. Class A Common Stock(PDM)(2.07),2.07
Consumer Services|Building operators|Spirit Realty Capital Inc. Common Stock(SRC)(4.68),4.68
Consumer Services|Building operators|Trinity Place Holdings Inc. Common Stock(TPHS)(0.0769),0.0769
Consumer Services|Catalog/Specialty Distribution|Amazon.com Inc. Common Stock(AMZN)(1680.0),1680.0
Consumer Services|Catalog/Specialty Distribution|Baozun Inc. American Depositary Shares(BZUN)(3.94),3.94
Consumer Services|Catalog/Specialty Distribution|Betterware de Mexico S.A.B. de C.V. Ordinary Shares(BWMX)(1.46),1.46
Consumer Services|Catalog/Specialty Distribution|Blue Apron Holdings Inc. Class A Common Stock(APRN)(0.156),0.156
Consumer Services|Catalog/Specialty Distribution|CDW Corporation Common Stock(CDW)(22.4),22.4
Consumer Services|Catalog/Specialty Distribution|Chewy Inc. Class A Common Stock(CHWY)(45.5),45.5
Consumer Services|Catalog/Specialty Distribution|ContextLogic Inc. Class A Common Stock(WISH)(15.5),15.5
Consumer Services|Catalog/Specialty Distribution|ECMOHO Limited American Depositary Shares(MOHO)(0.0957),0.0957
Consumer Services|Catalog/Specialty Distribution|Insight Enterprises Inc. Common Stock(NSIT)(2.9),2.9
Consumer Services|Catalog/Specialty Distribution|Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares(JMIA)(4.86),4.86
Consumer Services|Catalog/Specialty Distribution|LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares(LITB)(0.503),0.503
Consumer Services|Catalog/Specialty Distribution|MYT Netherlands Parent B.V. American Depositary Shares each representing one Ordinary Share(MYTE)(2.83),2.83
Consumer Services|Catalog/Specialty Distribution|Overstock.com Inc. Common Stock(OSTK)(4.16),4.16
Consumer Services|Catalog/Specialty Distribution|Ozon Holdings PLC American Depositary Shares each ADS representing one ordinary share(OZON)(12.8),12.8
Consumer Services|Catalog/Specialty Distribution|PC Connection Inc. Common Stock(CNXN)(1.39),1.39
Consumer Services|Catalog/Specialty Distribution|Poshmark Inc. Class A Common Stock(POSH)(5.0),5.0
Consumer Services|Catalog/Specialty Distribution|QVC Inc. 6.250% Senior Secured Notes due 2068(QVCC)(0.0),0.0
Consumer Services|Catalog/Specialty Distribution|QVC Inc. 6.375% Senior Secured Notes due 2067(QVCD)(0.0),0.0
Consumer Services|Catalog/Specialty Distribution|Qurate Retail Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock(QRTEP)(0.0),0.0
Consumer Services|Catalog/Specialty Distribution|Qurate Retail Inc. Series A Common Stock(QRTEA)(5.35),5.35
Consumer Services|Catalog/Specialty Distribution|Qurate Retail Inc. Series B Common Stock(QRTEB)(5.35),5.35
Consumer Services|Catalog/Specialty Distribution|Revolve Group Inc. Class A Common Stock(RVLV)(2.54),2.54
Consumer Services|Catalog/Specialty Distribution|Ruhnn Holding Limited American Depositary Shares(RUHN)(0.279),0.279
Consumer Services|Catalog/Specialty Distribution|Stitch Fix Inc. Class A Common Stock(SFIX)(8.05),8.05
Consumer Services|Catalog/Specialty Distribution|Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares(VIPS)(23.3),23.3
Consumer Services|Catalog/Specialty Distribution|Wayfair Inc. Class A Common Stock(W)(28.0),28.0
Consumer Services|Catalog/Specialty Distribution|Wunong Net Technology Company Limited Ordinary Shares(WNW)(0.476),0.476
Consumer Services|Catalog/Specialty Distribution|iMedia Brands Inc. Class A Common Stock(IMBI)(0.1),0.1
Consumer Services|Clothing/Shoe/Accessory Stores|Abercrombie & Fitch Company Common Stock(ANF)(1.64),1.64
Consumer Services|Clothing/Shoe/Accessory Stores|American Eagle Outfitters Inc. Common Stock(AEO)(4.09),4.09
Consumer Services|Clothing/Shoe/Accessory Stores|Boot Barn Holdings Inc. Common Stock(BOOT)(1.73),1.73
Consumer Services|Clothing/Shoe/Accessory Stores|Buckle Inc. (The) Common Stock(BKE)(1.88),1.88
Consumer Services|Clothing/Shoe/Accessory Stores|Cato Corporation (The) Class A Common Stock(CATO)(0.281),0.281
Consumer Services|Clothing/Shoe/Accessory Stores|Chico's FAS Inc. Common Stock(CHS)(0.324),0.324
Consumer Services|Clothing/Shoe/Accessory Stores|Children's Place Inc. (The) Common Stock(PLCE)(1.02),1.02
Consumer Services|Clothing/Shoe/Accessory Stores|Citi Trends Inc. Common Stock(CTRN)(0.727),0.727
Consumer Services|Clothing/Shoe/Accessory Stores|Designer Brands Inc. Class A Common Stock(DBI)(0.911),0.911
Consumer Services|Clothing/Shoe/Accessory Stores|Duluth Holdings Inc. Class B Common Stock(DLTH)(0.441),0.441
Consumer Services|Clothing/Shoe/Accessory Stores|Express Inc. Common Stock(EXPR)(0.16),0.16
Consumer Services|Clothing/Shoe/Accessory Stores|Foot Locker Inc.(FL)(5.4),5.4
Consumer Services|Clothing/Shoe/Accessory Stores|Gap Inc. (The) Common Stock(GPS)(8.65),8.65
Consumer Services|Clothing/Shoe/Accessory Stores|Genesco Inc. Common Stock(GCO)(0.668),0.668
Consumer Services|Clothing/Shoe/Accessory Stores|Hanesbrands Inc. Common Stock(HBI)(6.25),6.25
Consumer Services|Clothing/Shoe/Accessory Stores|L Brands Inc.(LB)(13.6),13.6
Consumer Services|Clothing/Shoe/Accessory Stores|Lands' End Inc. Common Stock(LE)(1.02),1.02
Consumer Services|Clothing/Shoe/Accessory Stores|Nordstrom Inc. Common Stock(JWN)(5.68),5.68
Consumer Services|Clothing/Shoe/Accessory Stores|Ross Stores Inc. Common Stock(ROST)(42.9),42.9
Consumer Services|Clothing/Shoe/Accessory Stores|Shoe Carnival Inc. Common Stock(SCVL)(0.671),0.671
Consumer Services|Clothing/Shoe/Accessory Stores|TJX Companies Inc. (The) Common Stock(TJX)(82.0),82.0
Consumer Services|Clothing/Shoe/Accessory Stores|Tilly's Inc. Common Stock(TLYS)(0.313),0.313
Consumer Services|Clothing/Shoe/Accessory Stores|Urban Outfitters Inc. Common Stock(URBN)(2.92),2.92
Consumer Services|Clothing/Shoe/Accessory Stores|Vince Holding Corp. Common Stock(VNCE)(0.0977),0.0977
Consumer Services|Clothing/Shoe/Accessory Stores|Zumiez Inc. Common Stock(ZUMZ)(1.15),1.15
Consumer Services|Consumer Electronics/Video Chains|Best Buy Co. Inc. Common Stock(BBY)(30.2),30.2
Consumer Services|Consumer Electronics/Video Chains|Cinedigm Corp. Class A Common Stock(CIDM)(0.311),0.311
Consumer Services|Consumer Electronics/Video Chains|Conn's Inc. Common Stock(CONN)(0.412),0.412
Consumer Services|Consumer Electronics/Video Chains|Kaspien Holdings Inc. Common Stock(KSPN)(0.0606),0.0606
Consumer Services|Consumer Electronics/Video Chains|Netflix Inc. Common Stock(NFLX)(243.0),243.0
Consumer Services|Consumer Electronics/Video Chains|iQIYI Inc. American Depositary Shares(IQ)(20.1),20.1
Consumer Services|Consumer Specialties|Birks Group Inc. Common Stock(BGI)(0.0438),0.0438
Consumer Services|Consumer Specialties|Envela Corporation Common Stock(ELA)(0.173),0.173
Consumer Services|Consumer Specialties|Signet Jewelers Limited Common Shares(SIG)(2.23),2.23
Consumer Services|Department/Specialty Retail Stores|BJ's Wholesale Club Holdings Inc. Common Stock(BJ)(6.15),6.15
Consumer Services|Department/Specialty Retail Stores|Big Lots Inc. Common Stock(BIG)(2.31),2.31
Consumer Services|Department/Specialty Retail Stores|Burlington Stores Inc. Common Stock(BURL)(17.5),17.5
Consumer Services|Department/Specialty Retail Stores|Costco Wholesale Corporation Common Stock(COST)(158.0),158.0
Consumer Services|Department/Specialty Retail Stores|Dillard's Capital Trust I(DDT)(0.0),0.0
Consumer Services|Department/Specialty Retail Stores|Dillard's Inc. Common Stock(DDS)(1.72),1.72
Consumer Services|Department/Specialty Retail Stores|Dollar General Corporation Common Stock(DG)(49.7),49.7
Consumer Services|Department/Specialty Retail Stores|Dollar Tree Inc. Common Stock(DLTR)(25.3),25.3
Consumer Services|Department/Specialty Retail Stores|Five Below Inc. Common Stock(FIVE)(10.8),10.8
Consumer Services|Department/Specialty Retail Stores|Kohl's Corporation Common Stock(KSS)(7.66),7.66
Consumer Services|Department/Specialty Retail Stores|MINISO Group Holding Limited American Depositary Shares each representing four Class A Ordinary Shares(MNSO)(9.65),9.65
Consumer Services|Department/Specialty Retail Stores|Macy's Inc Common Stock(M)(4.45),4.45
Consumer Services|Department/Specialty Retail Stores|Ollie's Bargain Outlet Holdings Inc. Common Stock(OLLI)(6.28),6.28
Consumer Services|Department/Specialty Retail Stores|PriceSmart Inc. Common Stock(PSMT)(3.05),3.05
Consumer Services|Department/Specialty Retail Stores|Target Corporation Common Stock(TGT)(95.9),95.9
Consumer Services|Department/Specialty Retail Stores|Walmart Inc. Common Stock(WMT)(389.0),389.0
Consumer Services|Diversified Commercial Services|ADT Inc. Common Stock(ADT)(7.75),7.75
Consumer Services|Diversified Commercial Services|Allegion plc Ordinary Shares(ALLE)(9.83),9.83
Consumer Services|Diversified Commercial Services|Forrester Research Inc. Common Stock(FORR)(0.816),0.816
Consumer Services|Diversified Commercial Services|Harsco Corporation Common Stock(HSC)(1.51),1.51
Consumer Services|Diversified Commercial Services|Nxt-ID Inc. Common Stock(NXTD)(0.113),0.113
Consumer Services|Diversified Commercial Services|PAE Incorporated Class A Common Stock(PAE)(0.834),0.834
Consumer Services|Diversified Commercial Services|PAE Incorporated Warrants(PAEWW)(0.0),0.0
Consumer Services|Diversified Commercial Services|PRGX Global Inc. Common Stock(PRGX)(0.18),0.18
Consumer Services|Diversified Commercial Services|Paychex Inc. Common Stock(PAYX)(32.9),32.9
Consumer Services|Diversified Commercial Services|TS Innovation Acquisitions Corp. Class A Common Stock(TSIA)(0.61),0.61
Consumer Services|Diversified Commercial Services|TS Innovation Acquisitions Corp. Unit(TSIAU)(0.0),0.0
Consumer Services|Diversified Commercial Services|TS Innovation Acquisitions Corp. Warrant(TSIAW)(0.0),0.0
Consumer Services|Diversified Commercial Services|Vectrus Inc. Common Stock(VEC)(0.633),0.633
Consumer Services|Electronics Distribution|GameStop Corporation Common Stock(GME)(2.84),2.84
Consumer Services|Farming/Seeds/Milling|Andersons Inc. (The) Common Stock(ANDE)(0.812),0.812
Consumer Services|Farming/Seeds/Milling|CHS Inc Class B Cumulative Redeemable Preferred Stock Series 4(CHSCL)(0.0),0.0
Consumer Services|Farming/Seeds/Milling|CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock Series 3(CHSCM)(0.0),0.0
Consumer Services|Farming/Seeds/Milling|CHS Inc Preferred Class B Series 2 Reset Rate(CHSCN)(0.0),0.0
Consumer Services|Farming/Seeds/Milling|CHS Inc. 8%  Cumulative Redeemable Preferred Stock(CHSCP)(0.0),0.0
Consumer Services|Farming/Seeds/Milling|CHS Inc. Class B Cumulative Redeemable Preferred Stock(CHSCO)(0.0),0.0
Consumer Services|Farming/Seeds/Milling|Seaboard Corporation Common Stock(SEB)(3.68),3.68
Consumer Services|Farming/Seeds/Milling|SunOpta Inc. Common Stock(STKL)(1.42),1.42
Consumer Services|Farming/Seeds/Milling|Universal Corporation Common Stock(UVV)(1.26),1.26
Consumer Services|Food Chains|Albertsons Companies Inc. Class A Common Stock(ACI)(7.63),7.63
Consumer Services|Food Chains|Companhia Brasileira de Distribuicao American Depsitary Shares; each representing one Common Share(CBD)(4.24),4.24
Consumer Services|Food Chains|Grocery Outlet Holding Corp. Common Stock(GO)(3.93),3.93
Consumer Services|Food Chains|Ingles Markets Incorporated Class A Common Stock(IMKTA)(1.03),1.03
Consumer Services|Food Chains|Kroger Company (The) Common Stock(KR)(25.8),25.8
Consumer Services|Food Chains|Natural Grocers by Vitamin Cottage Inc. Common Stock(NGVC)(0.34),0.34
Consumer Services|Food Chains|Sprouts Farmers Market Inc. Common Stock(SFM)(2.56),2.56
Consumer Services|Food Chains|Village Super Market Inc. Class A Common Stock(VLGEA)(0.324),0.324
Consumer Services|Food Chains|Weis Markets Inc. Common Stock(WMK)(1.5),1.5
Consumer Services|Food Chains|iFresh Inc. Common Stock(IFMK)(0.0675),0.0675
Consumer Services|Home Furnishings|1847 Goedeker Inc. Commom Stock(GOED)(0.0837),0.0837
Consumer Services|Home Furnishings|At Home Group Inc. Common Stock(HOME)(1.57),1.57
Consumer Services|Home Furnishings|Bed Bath & Beyond Inc. Common Stock(BBBY)(3.19),3.19
Consumer Services|Home Furnishings|Container Store (The) Common Stock(TCS)(0.852),0.852
Consumer Services|Home Furnishings|JanOne Inc. Common Stock (NV)(JAN)(0.0198),0.0198
Consumer Services|Home Furnishings|Williams-Sonoma Inc. Common Stock (DE)(WSM)(9.76),9.76
Consumer Services|Homebuilding|IRSA Inversiones Y Representaciones S.A. Common Stock(IRS)(0.243),0.243
Consumer Services|Homebuilding|St. Joe Company (The) Common Stock(JOE)(3.05),3.05
Consumer Services|Homebuilding|Stratus Properties Inc. Common Stock(STRS)(0.198),0.198
Consumer Services|Hotels/Resorts|Bally's Corporation Common Stock(BALY)(1.8),1.8
Consumer Services|Hotels/Resorts|Boyd Gaming Corporation Common Stock(BYD)(5.78),5.78
Consumer Services|Hotels/Resorts|Caesars Entertainment Inc. Common Stock(CZR)(16.5),16.5
Consumer Services|Hotels/Resorts|Century Casinos Inc. Common Stock(CNTY)(0.229),0.229
Consumer Services|Hotels/Resorts|Choice Hotels International Inc. Common Stock(CHH)(5.93),5.93
Consumer Services|Hotels/Resorts|Civeo Corporation (Canada) Common Shares(CVEO)(0.283),0.283
Consumer Services|Hotels/Resorts|Extended Stay America Inc. Paired Shares(STAY)(2.71),2.71
Consumer Services|Hotels/Resorts|Full House Resorts Inc. Common Stock(FLL)(0.199),0.199
Consumer Services|Hotels/Resorts|GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share(GHG)(1.35),1.35
Consumer Services|Hotels/Resorts|Hilton Grand Vacations Inc. Common Stock(HGV)(3.15),3.15
Consumer Services|Hotels/Resorts|Hilton Worldwide Holdings Inc. Common Stock(HLT)(31.7),31.7
Consumer Services|Hotels/Resorts|Huazhu Group Limited American Depositary Shares(HTHT)(18.2),18.2
Consumer Services|Hotels/Resorts|Hyatt Hotels Corporation Class A Common Stock(H)(7.95),7.95
Consumer Services|Hotels/Resorts|Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share)(IHG)(12.8),12.8
Consumer Services|Hotels/Resorts|Las Vegas Sands Corp. Common Stock(LVS)(44.5),44.5
Consumer Services|Hotels/Resorts|MGM Resorts International Common Stock(MGM)(17.3),17.3
Consumer Services|Hotels/Resorts|Marriott International Class A Common Stock(MAR)(42.8),42.8
Consumer Services|Hotels/Resorts|Melco Resorts & Entertainment Limited American Depositary Shares(MLCO)(8.77),8.77
Consumer Services|Hotels/Resorts|Monarch Casino & Resort Inc. Common Stock(MCRI)(1.0),1.0
Consumer Services|Hotels/Resorts|OneSpaWorld Holdings Limited Common Shares(OSW)(0.792),0.792
Consumer Services|Hotels/Resorts|Park Hotels & Resorts Inc. Common Stock(PK)(4.77),4.77
Consumer Services|Hotels/Resorts|Penn National Gaming Inc. Common Stock(PENN)(18.0),18.0
Consumer Services|Hotels/Resorts|Planet Fitness Inc. Common Stock(PLNT)(6.9),6.9
Consumer Services|Hotels/Resorts|Playa Hotels & Resorts N.V. Ordinary Shares(PLYA)(1.09),1.09
Consumer Services|Hotels/Resorts|Red Lions Hotels Corporation Common Stock(RLH)(0.0877),0.0877
Consumer Services|Hotels/Resorts|Red Rock Resorts Inc. Class A Common Stock(RRR)(3.36),3.36
Consumer Services|Hotels/Resorts|Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares(MSC)(1.49),1.49
Consumer Services|Hotels/Resorts|Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares(SHO)(2.62),2.62
Consumer Services|Hotels/Resorts|Target Hospitality Corp. Common Stock(TH)(0.192),0.192
